Date,Open,High,Low,Close,Adj Close,Volume
4/25/2022,3558,3584,3533.100098,3548.199951,3377.845703,1960694
4/26/2022,3575.149902,3587.899902,3518.149902,3546.300049,3376.036865,1943469
4/27/2022,3546,3568.449951,3506.300049,3561.199951,3390.221924,1727648
4/28/2022,3588,3604.399902,3538.050049,3584.300049,3412.212646,1703660
4/29/2022,3597,3623.25,3536.850098,3546.699951,3376.41748,2051115
5/2/2022,3519.899902,3547.949951,3492.75,3542.399902,3372.324219,1324161
5/4/2022,3538.5,3545.449951,3465.300049,3479.75,3312.682129,2305825
5/5/2022,3512.100098,3533,3485.350098,3513.399902,3344.716553,1612262
5/6/2022,3459,3474.5,3424.5,3432.600098,3267.795898,2010812
5/9/2022,3398,3456,3346.850098,3445.100098,3279.695801,2481830
5/10/2022,3434,3464.800049,3422,3438.75,3273.650146,1622685
5/11/2022,3435,3448.449951,3382.149902,3412,3248.18457,1841769
5/12/2022,3378,3449.699951,3350.100098,3408.649902,3244.996094,2807195
5/13/2022,3435,3439.899902,3382.149902,3414.899902,3250.945557,2187823
5/16/2022,3415,3430,3366.600098,3376.800049,3214.674805,1195813
5/17/2022,3370,3467,3350.399902,3451.600098,3285.883789,1754076
5/18/2022,3465,3495,3443.050049,3448.800049,3283.218018,1866781
5/19/2022,3397,3405,3230,3261.949951,3105.338867,4642963
5/20/2022,3310,3313.899902,3270.050049,3293,3134.897949,3065125
5/23/2022,3304.800049,3338.899902,3267,3321.75,3162.267578,2293690
5/24/2022,3315.149902,3324.850098,3275.600098,3288,3130.138184,1711510
5/25/2022,3292.850098,3292.850098,3154.050049,3167.649902,3035.879395,3548046
5/26/2022,3191,3241.5,3180.550049,3226.949951,3092.712402,2813186
5/27/2022,3253.199951,3278.899902,3229.199951,3261.300049,3125.633789,3103153
5/30/2022,3297,3386.600098,3286.350098,3375.25,3234.84375,2094624
5/31/2022,3354.149902,3383.399902,3325,3364.350098,3224.396973,4840965
6/1/2022,3388,3388,3340.050049,3355.199951,3215.627441,1493835
6/2/2022,3355,3432,3346.300049,3423,3280.607422,2657939
6/3/2022,3459.399902,3477.300049,3431.199951,3440.149902,3297.043701,1913622
6/6/2022,3418,3453,3377.149902,3430.949951,3288.226807,1084210
6/7/2022,3401.050049,3418.850098,3356,3362.699951,3222.81543,2308256
6/8/2022,3380.149902,3413.949951,3346.5,3404.149902,3262.54126,2185707
6/9/2022,3385,3437,3353.100098,3427.100098,3284.536377,1279197
6/10/2022,3382,3393,3352,3359.899902,3220.13208,1527582
6/13/2022,3290,3293,3192.449951,3219.600098,3085.668457,3030921
6/14/2022,3190,3238.899902,3174.699951,3210.550049,3076.994629,2611493
6/15/2022,3218.5,3234,3201,3206.300049,3072.921631,1404536
6/16/2022,3240,3244.850098,3133.050049,3142,3011.296875,2032028
6/17/2022,3092,3118.75,3023.850098,3088.899902,2960.405518,5240434
6/20/2022,3094,3138.75,3069,3112.399902,2982.927979,1502769
6/21/2022,3130,3237.75,3125.399902,3211.949951,3078.336426,2964461
6/22/2022,3199.899902,3250.550049,3183,3222.949951,3088.878418,3336315
6/23/2022,3222.949951,3318,3222.949951,3308.800049,3171.157715,3692578
6/24/2022,3339,3345,3277.5,3293.100098,3156.11084,2132118
6/27/2022,3350,3362.899902,3306.5,3314.699951,3176.812012,2037686
6/28/2022,3307,3330,3272.600098,3318.149902,3180.118652,1400046
6/29/2022,3271,3333,3271,3290.5,3153.618896,2133994
6/30/2022,3272,3310.899902,3255,3267.100098,3131.192383,2719603
7/1/2022,3260,3333,3252.050049,3315.100098,3177.195801,1502879
7/4/2022,3312,3317.949951,3225.050049,3235.050049,3100.476074,2622535
7/5/2022,3255,3272,3206.949951,3216.300049,3082.505615,2170627
7/6/2022,3218.5,3268.5,3202.25,3260.75,3125.106689,2182144
7/7/2022,3271,3319.399902,3265.050049,3287.850098,3151.079102,1989921
7/8/2022,3300,3305,3250,3265.449951,3129.61084,2136916
7/11/2022,3206.149902,3225,3106,3113.800049,2984.269531,6974600
7/12/2022,3114.899902,3136.199951,3080.25,3084.699951,2956.379883,3734815
7/13/2022,3104,3110,3035,3038.75,2912.341553,3863530
7/14/2022,3056,3057,2967,2998.75,2881.591553,4764908
7/15/2022,3018.550049,3028.899902,2953,2994.600098,2877.60376,4574806
7/18/2022,3023,3076.949951,3014.300049,3063.5,2943.812012,3202795
7/19/2022,3030.050049,3078.949951,3030.050049,3074.25,2954.14209,1865074
7/20/2022,3107.800049,3171.949951,3098.050049,3164.800049,3041.154541,3402251
7/21/2022,3167,3184,3144.050049,3177.300049,3053.16626,2420640
7/22/2022,3185,3197,3143.5,3171,3047.112061,2075886
7/25/2022,3165,3186.449951,3149.100098,3166.75,3043.02832,1797504
7/26/2022,3164.699951,3168.899902,3096.5,3115.899902,2994.164795,2639367
7/27/2022,3115,3194.100098,3110,3188.850098,3064.264648,1389808
7/28/2022,3216,3264,3201.649902,3260.5,3133.115723,2106333
7/29/2022,3290,3317.300049,3275,3301.899902,3172.898193,2430257
8/1/2022,3327,3327,3271,3298.800049,3169.919434,1306913
8/2/2022,3290,3312.899902,3271.649902,3291.800049,3163.192627,1269114
8/3/2022,3280,3349,3277.050049,3339.5,3209.029053,2895824
8/4/2022,3350,3387.899902,3307.350098,3354.949951,3223.875244,2150567
8/5/2022,3361.199951,3377,3355,3365.050049,3233.580811,1106933
8/8/2022,3365,3378.899902,3336,3374.449951,3242.61377,1068836
8/10/2022,3385,3385,3335,3354.25,3223.202637,1878359
8/11/2022,3400,3428.699951,3375.050049,3422.5,3288.786377,1449248
8/12/2022,3419,3419,3381.25,3401.550049,3268.654785,1472354
8/16/2022,3411,3414.850098,3387.5,3392.699951,3260.150635,839942
8/17/2022,3385.100098,3417.949951,3371.100098,3401.100098,3268.222168,1622326
8/18/2022,3390,3392,3362,3381.25,3249.147705,1430659
8/19/2022,3387,3421.5,3371.25,3385.75,3253.472168,1398410
8/22/2022,3365,3384.100098,3347.399902,3354.550049,3223.491211,1536532
8/23/2022,3319.949951,3341.899902,3270,3284.600098,3156.273926,1849256
8/24/2022,3292,3308,3250.199951,3255.350098,3128.166504,1691923
8/25/2022,3276,3278.149902,3214.75,3218.199951,3092.468018,1946930
8/26/2022,3234.300049,3257,3216.800049,3222.199951,3096.311768,1457962
8/29/2022,3125,3142.699951,3081,3132.550049,3010.164307,2539173
8/30/2022,3155,3226.5,3142.100098,3211.149902,3085.693604,3431525
9/1/2022,3190,3190,3121,3131.699951,3009.347656,3546935
9/2/2022,3163,3163,3120.300049,3130.399902,3008.098389,2052900
9/5/2022,3123.649902,3147.949951,3112.25,3133.399902,3010.980957,2147912
9/6/2022,3135.5,3140.850098,3106.350098,3127.050049,3004.87915,1936453
9/7/2022,3102,3161.899902,3102,3149.600098,3026.54834,1291534
9/8/2022,3170,3183.5,3160.100098,3169.649902,3045.814941,1346113
9/9/2022,3195,3233.5,3168.5,3217.649902,3091.939453,1561185
9/12/2022,3239.899902,3269.800049,3225,3242.949951,3116.250977,1785928
9/13/2022,3263.449951,3263.449951,3225,3229.350098,3103.182617,1972678
9/14/2022,3135,3141.399902,3113.800049,3120.399902,2998.489014,5090269
9/15/2022,3130,3137.75,3100,3104.350098,2983.066406,2138023
9/16/2022,3076,3094.350098,3000,3008.699951,2891.153076,5322221
9/19/2022,3036,3042,2987.800049,3028.800049,2910.467773,2072220
9/20/2022,3050,3079.949951,3030,3040.300049,2921.518311,1544295
9/21/2022,3028,3041.399902,2998.149902,3001.199951,2883.946045,2253818
9/22/2022,2990,3029.949951,2979.300049,3007.399902,2889.904053,2017983
9/23/2022,3004,3022.5,2979,2982.050049,2865.544434,2652374
9/26/2022,2959.850098,3025.850098,2926.100098,2994.399902,2877.411377,2925489
9/27/2022,3009.399902,3025,2976,3017.449951,2899.561035,2227447
9/28/2022,2980,3049.949951,2980,3035.649902,2917.050049,2739767
9/29/2022,3054,3055.850098,2990,2997.300049,2880.198242,2493902
9/30/2022,2990.850098,3019.699951,2950.100098,3004.550049,2887.165039,2817353
10/3/2022,2995,3020.699951,2974,2984.949951,2868.330811,1763331
10/4/2022,3029.949951,3098,3023,3091.149902,2970.381836,2145875
10/6/2022,3111,3124,3092.449951,3101.949951,2980.759766,1790816
10/7/2022,3097.399902,3105,3058.100098,3064.899902,2945.157471,1939879
10/10/2022,3010,3127,3005,3118.550049,2996.711426,3064063
10/11/2022,3100,3145,3053.350098,3069.550049,2949.625732,4730645
10/12/2022,3084.899902,3109.899902,3062.050049,3100.75,2979.606934,1665247
10/13/2022,3100.75,3110,3052.350098,3103.300049,2982.057373,2054781
10/14/2022,3145,3150,3071,3099.149902,2978.069336,2245977
10/17/2022,3072.649902,3128.399902,3071.449951,3111.75,2997.915771,1517005
10/18/2022,3150,3155.350098,3128.550049,3144.699951,3029.6604,1793722
10/19/2022,3159,3159,3112,3121.850098,3007.646484,1194289
10/20/2022,3105,3160,3105,3157.300049,3041.799316,1587601
10/21/2022,3157.800049,3160.399902,3127,3137.399902,3022.627197,1021913
10/24/2022,3170.100098,3178,3155,3161.699951,3046.03833,260949
10/25/2022,3180.5,3184.25,3151.149902,3162.100098,3046.423828,2069643
10/27/2022,3160.699951,3174,3134.350098,3157.399902,3041.895508,2438421
10/28/2022,3150,3178.5,3145,3163.25,3047.531738,1355739
10/31/2022,3199,3199,3177.800049,3193.149902,3076.337402,1919414
11/1/2022,3214.5,3262.600098,3203.449951,3259.699951,3140.453369,2991060
11/2/2022,3270,3270,3222.050049,3241.699951,3123.111572,1405955
11/3/2022,3228.050049,3228.050049,3195,3206.75,3089.440186,1422652
11/4/2022,3217,3220.050049,3166.149902,3217.399902,3099.700684,1464013
11/7/2022,3229,3242.800049,3195.100098,3233.699951,3115.404541,1474498
11/9/2022,3249.800049,3249.800049,3201.649902,3216.050049,3098.400146,1162267
11/10/2022,3170,3225,3170,3205.649902,3088.380615,1573092
11/11/2022,3269.600098,3341.600098,3255.050049,3315.949951,3194.645752,3265394
11/14/2022,3324,3349,3309,3335.5,3213.480713,1342074
11/15/2022,3321,3339.949951,3292,3332.600098,3210.686768,1400708
11/16/2022,3338.899902,3367.899902,3321.449951,3355.350098,3232.604492,1748235
11/17/2022,3340,3360,3317.75,3349,3226.486572,1417986
11/18/2022,3350,3362.75,3321,3343.449951,3221.139404,1164540
11/21/2022,3322.5,3333.699951,3273,3283.5,3163.382813,1304194
11/22/2022,3280,3318.949951,3255.25,3314.949951,3193.682129,1149739
11/23/2022,3330,3330,3291,3308.300049,3187.275635,1150011
11/24/2022,3316.25,3392.949951,3308.300049,3380.149902,3256.49707,1296591
11/25/2022,3383,3403.350098,3348,3389.649902,3265.649414,1588981
11/28/2022,3366,3417,3365.550049,3395.25,3271.044678,2195437
11/29/2022,3383,3429,3383,3397.350098,3273.067871,1576028
11/30/2022,3383,3414.899902,3375,3390.800049,3266.757813,3410702
12/1/2022,3425,3480,3420,3475.649902,3348.50293,2180856
12/2/2022,3458.100098,3468.899902,3413,3439.149902,3313.338867,2411749
12/5/2022,3433,3439.149902,3407,3425.899902,3300.573486,1475065
12/6/2022,3400.050049,3407.949951,3368,3385.350098,3261.506836,1166999
12/7/2022,3368.300049,3393.699951,3354,3380.600098,3256.93042,1167505
12/8/2022,3360,3380.600098,3339.449951,3350.550049,3227.97998,1285619
12/9/2022,3374.100098,3374.100098,3276.350098,3292.75,3172.294189,1797896
12/12/2022,3255.5,3296,3236.100098,3286.449951,3166.224854,1527610
12/13/2022,3277.199951,3336.449951,3267.800049,3332.100098,3210.204834,1378016
12/14/2022,3348.800049,3377,3340.899902,3365.350098,3242.23877,1213311
12/15/2022,3358.800049,3364.75,3298.949951,3305.100098,3184.192627,1415694
12/16/2022,3275,3292,3225.199951,3240.25,3121.714844,2703680
12/19/2022,3227,3245.5,3194.5,3202.050049,3084.912598,2120965
12/20/2022,3198.899902,3249,3163.649902,3243.949951,3125.279541,1529971
12/21/2022,3249,3283.050049,3240,3268.550049,3148.979736,1432566
12/22/2022,3294,3294,3245.100098,3259.699951,3140.453369,1384101
12/23/2022,3217,3266.850098,3217,3228.350098,3110.250244,1360281
12/26/2022,3228.350098,3272,3225.050049,3252.899902,3133.9021,870157
12/27/2022,3269.199951,3273.800049,3231.5,3259.5,3140.260986,835883
12/28/2022,3249.800049,3266.100098,3226,3257.100098,3137.948486,910795
12/29/2022,3231.100098,3271.5,3228,3268.75,3149.172607,1037927
12/30/2022,3286.050049,3299,3246.199951,3256.699951,3137.563232,1163131
1/2/2023,3261,3266.850098,3235.199951,3261.449951,3142.139404,709547
1/3/2023,3252,3320,3245.300049,3311.350098,3190.213867,1245178
1/4/2023,3306.699951,3327.350098,3286.199951,3314.649902,3193.392822,1231668
1/5/2023,3330.199951,3337.300049,3281.949951,3311.100098,3189.973145,1826057
1/6/2023,3300,3301.550049,3200,3211.550049,3094.064941,2488376
1/9/2023,3229,3327,3221.149902,3319.949951,3198.499023,2885060
1/10/2023,3285,3298,3230.100098,3286.399902,3166.176758,3864655
1/11/2023,3290.100098,3349.5,3271.149902,3328.699951,3206.928955,2720512
1/12/2023,3329,3350,3315.550049,3334.350098,3212.372559,2250391
1/13/2023,3342.899902,3379,3305,3374.550049,3251.101807,1742837
1/16/2023,3317,3353,3298.050049,3334.050049,3277.149658,1843607
1/17/2023,3330,3381.800049,3321,3378.399902,3320.742676,1688475
1/18/2023,3380,3408.949951,3372.25,3390,3332.144775,2421189
1/19/2023,3380,3387,3361,3373.100098,3315.533203,1585044
1/20/2023,3365,3394.649902,3355.600098,3363.100098,3305.703857,1529349
1/23/2023,3388,3419,3355.600098,3414.899902,3356.619629,1067916
1/24/2023,3425,3451.949951,3417.300049,3436.300049,3377.654541,1387863
1/25/2023,3425.300049,3435,3405,3429.75,3371.216553,874110
1/27/2023,3426,3446,3382.300049,3411.050049,3352.835449,1785879
1/30/2023,3420,3458.449951,3385.550049,3433.649902,3375.049805,1953798
1/31/2023,3449,3449,3351,3358.699951,3301.378662,2820375
2/1/2023,3363,3419,3355,3408.350098,3350.181396,2205161
2/2/2023,3427,3469,3420.100098,3460.399902,3401.343262,1813847
2/3/2023,3504,3504,3452.899902,3482.300049,3422.869385,1804469
2/6/2023,3473.149902,3473.149902,3436.850098,3459.949951,3400.900879,1138714
2/7/2023,3468.899902,3493,3461.399902,3472.550049,3413.285889,1455647
2/8/2023,3478.050049,3539.899902,3478.050049,3520.100098,3460.024658,1986946
2/9/2023,3515,3547.600098,3505.300049,3540.850098,3480.42041,1655427
2/10/2023,3520,3542.350098,3508.149902,3537.550049,3477.176514,1187821
2/13/2023,3549,3549,3473.399902,3482.399902,3422.967529,1087939
2/14/2023,3505,3524.850098,3495,3500.100098,3440.365723,1579818
2/15/2023,3487,3526,3460.149902,3520.649902,3460.565186,1429449
2/16/2023,3527.199951,3575,3527,3558.050049,3497.32666,1618931
2/17/2023,3526.149902,3538.899902,3490,3501.149902,3441.397705,1061369
2/20/2023,3502,3522,3475.050049,3487.300049,3427.78418,1296082
2/21/2023,3494,3508.899902,3444.75,3451,3392.103516,1139541
2/22/2023,3414.949951,3447,3395,3401.550049,3343.497803,1218430
2/23/2023,3421,3452.399902,3408,3413.800049,3355.538574,1441570
2/24/2023,3422.5,3433.949951,3382.300049,3400.449951,3342.41626,977592
2/27/2023,3390,3390,3316,3331.850098,3274.987061,1128022
2/28/2023,3328.5,3392,3299.899902,3312.850098,3256.311523,4116217
3/1/2023,3323,3389,3315,3385.699951,3327.918213,1669307
3/2/2023,3361,3369.899902,3318,3321.449951,3264.764404,1556538
3/3/2023,3354,3358,3331.100098,3342.149902,3285.111328,1043190
3/6/2023,3361.899902,3404.949951,3359,3371.850098,3314.304443,1334132
3/8/2023,3364,3396,3330.850098,3390.399902,3332.537842,1844590
3/9/2023,3385,3385,3330.850098,3336.850098,3279.901855,1648500
3/10/2023,3312.899902,3337.25,3290,3331,3274.151367,1024404
3/13/2023,3333,3369.800049,3272,3281.949951,3225.938721,1901233
3/14/2023,3280,3304.399902,3209.399902,3214.949951,3160.082031,2670334
3/15/2023,3250,3260.350098,3192,3198.899902,3144.306152,1780522
3/16/2023,3208,3219.800049,3172,3185,3130.643311,1901060
3/17/2023,3150.5,3221.399902,3144,3179.300049,3125.040527,6739966
3/20/2023,3169.649902,3169.649902,3095.050049,3143.300049,3089.655029,2289468
3/21/2023,3143.300049,3156.75,3097.449951,3106.100098,3053.0896,1815297
3/22/2023,3130.050049,3143.5,3106.100098,3130.800049,3077.368408,1123939
3/23/2023,3114.899902,3146.350098,3101,3124.649902,3071.323242,1372218
3/24/2023,3148.899902,3170,3106,3120.5,3067.243896,1329577
3/27/2023,3135,3152.75,3106,3122.300049,3069.013184,1524217
3/28/2023,3127,3149.550049,3110.149902,3115.899902,3062.722656,1303530
3/29/2023,3129,3150,3104.100098,3138.899902,3085.330078,1740616
3/31/2023,3189.949951,3213,3152,3205.899902,3151.186523,2382581
4/3/2023,3224.949951,3224.949951,3173.75,3200,3145.387207,1521830
4/5/2023,3185.5,3264.350098,3185.5,3239.800049,3184.508057,2655065
4/6/2023,3225,3257.350098,3215,3220.699951,3165.734131,1703464
4/10/2023,3220,3272,3215,3263.399902,3207.705566,2203187
4/11/2023,3264,3272.949951,3192.149902,3213.800049,3158.952148,2348779
4/12/2023,3227.949951,3260.949951,3199,3241.649902,3186.326416,2417727
4/13/2023,3210,3230,3180,3188.850098,3134.427734,4174070
4/17/2023,3134.100098,3163.399902,3070.25,3139.5,3085.919678,5505048
4/18/2023,3154.949951,3156.850098,3110.600098,3130.75,3077.319336,2617302
4/19/2023,3130.75,3140,3071.5,3089.600098,3036.871826,3298034
4/20/2023,3090,3113,3078,3104.800049,3051.812012,2419999
4/21/2023,3110,3164.449951,3100.800049,3160.850098,3106.905518,1929184
4/24/2023,3151.100098,3180.949951,3126.149902,3174.800049,3120.617188,1640676
4/25/2023,3183,3191.199951,3147.5,3176,3121.796875,2024090
4/26/2023,3181,3208.399902,3181,3198.149902,3143.568604,2000029
4/27/2023,3185,3199.199951,3170.649902,3187.949951,3133.542969,2434446
4/28/2023,3200.399902,3227.25,3196.25,3219.25,3164.308838,2931312
5/2/2023,3235,3235,3210,3219.399902,3164.456055,2321159
5/3/2023,3216,3216,3173.149902,3179.899902,3125.630371,2468285
5/4/2023,3180.149902,3224.449951,3178,3220.699951,3165.734131,1953253
5/5/2023,3220,3244,3210.050049,3230.699951,3175.563477,1710027
5/8/2023,3245,3254.850098,3231.300049,3250.600098,3195.123779,928235
5/9/2023,3252.600098,3298,3246,3283.25,3227.216553,1107375
5/10/2023,3290,3306.5,3266.050049,3286.800049,3230.706055,1559987
5/11/2023,3309,3309.699951,3272,3282.149902,3226.135254,1719623
5/12/2023,3279.149902,3290,3260,3274.300049,3218.419434,1027479
5/15/2023,3284,3292,3248.350098,3255.050049,3199.497803,1150390
5/16/2023,3256.199951,3285,3250.449951,3258.149902,3202.545166,986306
5/17/2023,3255.949951,3280,3198.25,3208.699951,3153.938721,1588815
5/18/2023,3225.949951,3228.949951,3195,3199.850098,3145.23999,1369364
5/19/2023,3210,3234.5,3203.050049,3222.850098,3167.847656,1152449
5/22/2023,3230,3308.449951,3217.050049,3298.699951,3242.403076,1333243
5/23/2023,3306,3327.949951,3290.100098,3297.050049,3240.781006,1687418
5/24/2023,3276,3317.199951,3276,3303.350098,3246.973633,1016555
5/25/2023,3294,3306,3267.100098,3293.5,3237.291748,1374917
5/26/2023,3293.5,3338.649902,3291,3328.899902,3272.087158,1791115
5/29/2023,3360.800049,3372,3312,3320.350098,3263.683594,1210372
5/30/2023,3315,3326.949951,3301.350098,3316.199951,3259.604248,1344224
5/31/2023,3309,3327.699951,3265.149902,3289.5,3233.359863,5815424
6/1/2023,3314,3340,3297.5,3324,3267.27124,1177314
6/2/2023,3326.25,3335.899902,3297.449951,3305.600098,3249.185303,2030661
6/5/2023,3315,3327,3285.050049,3288.899902,3232.77002,1861468
6/6/2023,3280,3288.850098,3220.600098,3232.300049,3177.13623,2022849
6/7/2023,3253,3278.850098,3241,3274.899902,3219.008789,1567196
6/8/2023,3261,3270,3233,3236.449951,3181.215088,1759366
6/9/2023,3245,3250,3205.350098,3209.300049,3154.528564,1775689
6/12/2023,3215,3254.399902,3211,3246.899902,3191.487061,2324605
6/13/2023,3260,3265,3239,3243.699951,3188.341309,1371928
6/14/2023,3243.699951,3255.850098,3225.850098,3251.050049,3195.566162,1658544
6/15/2023,3245.300049,3247.449951,3210,3216.300049,3184.920898,2273810
6/16/2023,3197,3199.399902,3156,3174.899902,3143.924805,4156189
6/19/2023,3190,3214.899902,3175,3210.399902,3179.078613,1468186
6/20/2023,3214,3232.5,3201.050049,3227.699951,3196.209717,1528452
6/21/2023,3250,3261.399902,3223.949951,3258.199951,3226.412109,1645987
6/22/2023,3260,3267.649902,3230.100098,3238.5,3206.904297,1529603
6/23/2023,3237.300049,3249.399902,3209.149902,3216.350098,3184.970459,1119505
6/26/2023,3205,3213.899902,3173,3189.649902,3158.531006,1978803
6/27/2023,3202,3209.649902,3182.300049,3197.350098,3166.156006,863542
6/28/2023,3208,3230.949951,3193.399902,3215.449951,3184.079102,1575872
6/30/2023,3220,3310,3214.100098,3302.25,3270.032471,2672406
7/3/2023,3314.300049,3318.800049,3268.75,3272.300049,3240.374512,1687264
7/4/2023,3290,3315,3277.300049,3308.850098,3276.568115,1656681
7/5/2023,3320,3329,3305,3319.949951,3287.55957,1453008
7/6/2023,3306.550049,3328.449951,3302,3322.899902,3290.480713,1848238
7/7/2023,3302,3356.899902,3302,3329.25,3296.769287,1789326
7/10/2023,3324.75,3324.75,3265.199951,3271.949951,3240.028076,1407431
7/11/2023,3295,3295,3260.800049,3272.399902,3240.473633,1110172
7/12/2023,3280.949951,3289.149902,3250.100098,3259.899902,3228.095459,1515240
7/13/2023,3284,3367.449951,3272.75,3340.550049,3307.95874,4585146
7/14/2023,3365,3524.850098,3352,3514.649902,3480.360107,6306101
7/17/2023,3510,3549.899902,3477.050049,3491.699951,3457.634033,2743228
7/18/2023,3476,3524,3465,3496.850098,3462.733887,2600090
7/19/2023,3500,3516.850098,3445.649902,3470.050049,3436.195557,2405370
7/20/2023,3453.100098,3478.899902,3436.050049,3463.300049,3438.429199,1715404
7/21/2023,3404.050049,3434.899902,3359.050049,3368.300049,3344.111572,3770223
7/24/2023,3381,3413.449951,3372.100098,3394.75,3370.371338,1680132
7/25/2023,3397.5,3406.800049,3380.199951,3399.149902,3374.739746,1272980
7/26/2023,3400.350098,3420.850098,3385,3388.300049,3363.967773,1066803
7/27/2023,3394.949951,3411.649902,3385.050049,3396.899902,3372.505859,1701769
7/28/2023,3385,3393.699951,3331,3355.399902,3331.303955,2599831
7/31/2023,3364.399902,3426.649902,3360.899902,3421.449951,3396.879883,2743678
8/1/2023,3415,3460,3415,3452.050049,3427.260254,1956167
8/2/2023,3434.949951,3446.399902,3413.600098,3440.649902,3415.94165,1914899
8/3/2023,3420,3433.25,3368,3399.949951,3375.53418,2026351
8/4/2023,3401.25,3471,3401.25,3443.550049,3418.821045,2248493
8/7/2023,3453.949951,3488,3441.25,3484.050049,3459.030273,1853889
8/8/2023,3484.050049,3489.949951,3456.600098,3470.600098,3445.676758,1634225
8/9/2023,3464.899902,3467,3425.050049,3462.5,3437.63501,1794589
8/10/2023,3450,3464.899902,3430.050049,3442.100098,3417.381592,1096701
8/11/2023,3438.100098,3466.649902,3414,3448.800049,3424.033447,1679974
8/14/2023,3440.699951,3455,3411,3449.850098,3425.075928,1190425
8/16/2023,3450,3466,3435.199951,3458.399902,3433.564453,1328445
8/17/2023,3455,3460.800049,3413.199951,3435.75,3411.077148,1843241
8/18/2023,3410,3410,3356.5,3367.100098,3342.919922,2526749
8/21/2023,3375,3409.75,3372,3401.649902,3377.221924,1375579
8/22/2023,3400,3411,3365.050049,3382.149902,3357.861816,1222012
8/23/2023,3388,3402,3376,3398.25,3373.846436,1330046
8/24/2023,3408,3413.050049,3378.100098,3387.75,3363.421631,1152881
8/25/2023,3375,3385.800049,3350.25,3381.300049,3357.018066,1158046
8/28/2023,3394,3394,3360.100098,3375.550049,3351.309326,1037485
8/29/2023,3381.050049,3389.550049,3365,3376.149902,3351.904785,944517
8/30/2023,3398,3408.100098,3383.050049,3390.949951,3366.598633,1188200
8/31/2023,3401,3417.399902,3343.649902,3356.800049,3332.694092,3417652
9/1/2023,3366,3389,3356.800049,3379.199951,3354.933105,1277950
9/4/2023,3378,3432.850098,3370.050049,3418.5,3393.950928,1828332
9/5/2023,3420,3447,3405.149902,3429.350098,3404.7229,1501842
9/6/2023,3434,3443.899902,3398.100098,3429.899902,3405.269043,1314818
9/7/2023,3430.800049,3460,3422.300049,3455.25,3430.437012,1885092
9/8/2023,3455.25,3465,3435.050049,3441.899902,3417.182617,1518917
9/11/2023,3462,3485.699951,3445,3480.649902,3455.654541,1783604
9/12/2023,3492,3589.899902,3483,3580.800049,3555.085449,4476016
9/13/2023,3571.100098,3588.850098,3545,3567.850098,3542.228516,1754929
9/14/2023,3570.050049,3597.699951,3545.600098,3560.050049,3534.484375,2604721
9/15/2023,3567.850098,3607.350098,3562.449951,3598.300049,3572.459961,2952897
9/18/2023,3580.050049,3619.300049,3575.25,3606.149902,3580.253174,1395753
9/20/2023,3580,3625,3580,3606.050049,3580.154053,1649396
9/21/2023,3588.550049,3605,3528,3585.300049,3559.552979,2004073
9/22/2023,3584,3633.75,3565.050049,3603.649902,3577.77124,1989083
9/25/2023,3602.5,3620,3558.649902,3577.149902,3551.461426,1238778
9/26/2023,3567.600098,3594.949951,3536,3585.699951,3559.950195,1726062
9/27/2023,3590,3614,3555.699951,3589.300049,3563.524414,1541134
9/28/2023,3600,3602.800049,3527.350098,3536.75,3511.351563,1755753
9/29/2023,3537.199951,3568.449951,3505.550049,3528.600098,3503.260254,2243791
10/3/2023,3534.199951,3534.199951,3480.100098,3513.850098,3488.616211,1948148
10/4/2023,3486.300049,3548,3477.300049,3537.75,3512.344727,1788138
10/5/2023,3554,3624,3551.199951,3589.350098,3563.574219,2990768
10/6/2023,3591,3634.949951,3575.050049,3621.399902,3595.393799,2075691
10/9/2023,3645.050049,3679,3631,3638.350098,3612.222168,4233074
10/10/2023,3640.050049,3648,3601.350098,3628.899902,3602.839844,1848148
10/11/2023,3650,3650,3605,3609.899902,3583.976318,2426417
10/12/2023,3575,3588.649902,3538.100098,3542.550049,3517.110107,4241281
10/13/2023,3530,3577,3525,3570.850098,3545.206787,2890357
10/16/2023,3566,3574.649902,3519.100098,3524.050049,3498.74292,1671104
10/17/2023,3530,3534.149902,3503.350098,3507.050049,3481.86499,1672065
10/18/2023,3511,3522.699951,3484,3487.25,3462.207275,1408245
10/19/2023,3469.5,3476.850098,3451.899902,3455.649902,3439.711426,1514545
10/20/2023,3450.399902,3499.5,3444.050049,3494.550049,3478.432129,1481211
10/23/2023,3473,3478.949951,3401.300049,3410.149902,3394.421143,1106272
10/25/2023,3390.5,3425,3377.199951,3390.100098,3374.463867,1518537
10/26/2023,3368.050049,3373.699951,3330,3336.75,3321.359863,1984471
10/27/2023,3350,3362,3337,3350.949951,3335.494385,1108851
10/30/2023,3350,3382.850098,3333.75,3378.550049,3362.967041,910972
10/31/2023,3399,3399,3350.050049,3368.75,3353.212158,999811
11/1/2023,3355,3371.600098,3311,3330.649902,3315.287842,1563475
11/2/2023,3343.199951,3375.949951,3343.199951,3360.100098,3344.602295,1245384
11/3/2023,3382,3387.899902,3344.300049,3350.899902,3335.444336,1402598
11/6/2023,3375,3392.300049,3359,3380.25,3364.65918,1099852
11/7/2023,3378,3404.149902,3366,3370.449951,3354.904297,1191144
11/8/2023,3371.449951,3401.949951,3369.550049,3381.550049,3365.953125,992899
