Date,Open,High,Low,Close,Adj Close,Volume
12/10/20,2815.5,2854,2800.75,2830,2649.011475,4623203
13/10/20,2845,2854.899902,2812.199951,2826.550049,2645.782471,4209878
14/10/20,2842,2842,2787.550049,2809.600098,2641.128662,4395936
15/10/20,2811,2827.75,2727,2740.600098,2576.266602,6629355
16/10/20,2750.100098,2771.649902,2731.300049,2763.300049,2597.605713,5273773
19/10/20,2774,2774,2706.600098,2711.550049,2548.958252,3331194
20/10/20,2725,2759.899902,2717.949951,2739,2574.762451,3406273
21/10/20,2739,2749,2663.050049,2675.399902,2514.97583,4570143
22/10/20,2661,2686.649902,2638.100098,2671.149902,2510.980713,5262294
23/10/20,2687.800049,2702,2670.100098,2686.800049,2525.692139,3499091
26/10/20,2689.949951,2709.949951,2670.5,2688.199951,2527.008789,2672752
27/10/20,2699.75,2718.149902,2624.100098,2630.149902,2472.438965,3537502
28/10/20,2650,2655.949951,2606,2622.199951,2464.966309,3569445
29/10/20,2608,2655,2600.25,2632.649902,2474.789795,3105968
30/10/20,2636.100098,2674.350098,2621.600098,2664.850098,2505.059082,3427003
02/11/20,2660,2664.850098,2600.050049,2604.600098,2448.421387,2571196
03/11/20,2604,2665,2601.050049,2633.600098,2475.682617,2879269
04/11/20,2610,2721.850098,2610,2653.149902,2494.059814,4893928
05/11/20,2685,2710,2667,2685.699951,2524.657959,2816502
06/11/20,2699,2713.25,2681.300049,2707.449951,2545.104004,3884421
09/11/20,2731.100098,2744,2695.100098,2726.600098,2563.106201,3646592
10/11/20,2697.199951,2713.149902,2638.350098,2649.600098,2490.723145,4760020
11/11/20,2667.949951,2692.800049,2643.399902,2687.800049,2526.632324,3242441
12/11/20,2686,2713,2661.75,2671.050049,2510.886963,2437505
13/11/20,2655.75,2664.899902,2636,2656.850098,2497.538574,2548093
14/11/20,2677.949951,2689,2660.050049,2670.350098,2510.229004,298819
17/11/20,2695,2695,2650.050049,2666.050049,2506.187012,2827273
18/11/20,2661,2664.199951,2607.050049,2626.649902,2469.148682,2893762
19/11/20,2637,2676.149902,2630.850098,2636.899902,2478.78418,4167501
20/11/20,2655,2676,2627.550049,2660.25,2500.734619,2711471
23/11/20,2690,2730,2665,2724.25,2560.896973,3706418
24/11/20,2734.399902,2743,2705,2722.050049,2558.828857,3120516
25/11/20,2729,2732.949951,2688.199951,2701.300049,2539.322754,3302249
26/11/20,2686,2730.949951,2680,2720.600098,2557.46582,2341099
27/11/20,2705,2717.699951,2669.050049,2679.649902,2518.971191,6086808
01/12/20,2679,2735.899902,2624.449951,2726.800049,2563.293945,3605017
02/12/20,2719,2754.699951,2702.449951,2749.550049,2584.680176,2509032
03/12/20,2773.899902,2773.899902,2700.800049,2709.449951,2546.984375,2852548
04/12/20,2710.800049,2738.850098,2699,2727.550049,2563.998291,2686527
07/12/20,2715,2744,2706.149902,2737.699951,2573.540283,1996400
08/12/20,2740,2805.550049,2732.449951,2797.300049,2629.56665,4277818
09/12/20,2815,2840,2793.149902,2810.800049,2642.25708,3659996
10/12/20,2818,2827.300049,2780.25,2784.300049,2617.345947,2127801
11/12/20,2792.699951,2807.699951,2764.550049,2783.600098,2616.687744,1795408
14/12/20,2802,2804,2756.25,2797.699951,2629.942627,2483658
15/12/20,2786,2794.699951,2755,2761.550049,2595.960449,2365509
16/12/20,2779,2819.800049,2760.449951,2814.199951,2645.453125,2565149
17/12/20,2811,2853.699951,2805,2838.199951,2668.013916,2863460
18/12/20,2868,2898,2846.199951,2861,2689.447021,6076692
21/12/20,2861,2886.5,2785,2820.149902,2651.046631,2705195
22/12/20,2834,2883.649902,2818.649902,2872.5,2700.257324,2881737
23/12/20,2876.050049,2919,2865.449951,2908.75,2734.334229,2790988
24/12/20,2909,2921.350098,2883.199951,2909.350098,2734.897949,1807144
28/12/20,2910,2949.699951,2902,2929.399902,2753.745605,2108994
29/12/20,2920,2952,2920,2930.5,2754.779541,1994151
30/12/20,2934.399902,2947.699951,2902,2909.300049,2734.85083,2637968
31/12/20,2900,2905,2845,2862.75,2691.092285,4040956
01/01/21,2880,2940,2879,2928.25,2752.663818,2681440
04/01/21,2950,3050.75,2940.949951,3039.449951,2857.196289,5113293
05/01/21,3039.600098,3114.25,3039.600098,3093,2907.5354,5801309
06/01/21,3100,3113.5,3037.199951,3051.5,2868.52417,3726716
07/01/21,3075,3080.850098,3000.25,3032.800049,2850.944824,3717827
08/01/21,3090,3128,3060,3120.899902,2933.762451,5879039
11/01/21,3230,3230,3146.550049,3176.449951,2985.981689,9508039
12/01/21,3176.449951,3210,3150,3174.850098,2984.477783,3611458
13/01/21,3175,3177,3126.25,3158.949951,2969.53125,3572801
14/01/21,3155,3266.5,3120.399902,3250.699951,3061.594238,6931542
15/01/21,3235,3274,3210,3233.350098,3045.254395,4131692
18/01/21,3250,3256.75,3187.399902,3221.75,3034.328613,4160906
19/01/21,3233,3279,3232,3260.699951,3071.012451,2975735
20/01/21,3270,3327.949951,3267.100098,3308.800049,3116.314697,3453446
21/01/21,3305,3309.149902,3262.100098,3273.850098,3083.397949,2778546
22/01/21,3241.899902,3325,3241.899902,3303.100098,3110.946533,3052459
25/01/21,3308.949951,3339.800049,3278.649902,3291.300049,3099.833008,2272887
27/01/21,3300,3306.449951,3227,3261.050049,3071.342773,2786662
28/01/21,3230,3275,3183.800049,3196.550049,3010.594971,3083938
29/01/21,3210.050049,3216.850098,3100,3111.350098,2930.351318,5445659
01/02/21,3100,3165,3044.100098,3139.350098,2956.722168,3985846
02/02/21,3174,3224,3150,3203.449951,3017.092773,2881837
03/02/21,3213,3236,3162.649902,3200.050049,3013.891602,2505866
04/02/21,3216.050049,3237.850098,3176,3188.449951,3002.966064,2057261
05/02/21,3198.949951,3205.850098,3129,3157.949951,2974.240234,2366135
08/02/21,3189.5,3226,3155.149902,3214.100098,3027.123779,2526592
09/02/21,3195,3245.800049,3164,3176.899902,2992.087402,2658751
10/02/21,3185,3219.399902,3157.300049,3213.300049,3026.370361,2127983
11/02/21,3215,3219.300049,3185.050049,3206,3019.495117,1165882
12/02/21,3184.199951,3245.5,3182,3190.800049,3005.178955,2777404
15/02/21,3209,3209,3131.550049,3139.850098,2957.193115,2630853
16/02/21,3150,3167.649902,3100,3108.800049,2927.948975,3435770
17/02/21,3105.100098,3132.850098,3045.550049,3073.100098,2894.326416,3678426
18/02/21,3065,3097.899902,3031,3057.350098,2879.492676,4189909
19/02/21,3058,3087.149902,3016.149902,3071.850098,2893.14917,3725028
22/02/21,3096,3096,2943.149902,2958.449951,2786.345459,5366696
23/02/21,2970,3028,2968,2980.199951,2806.830811,3832829
24/02/21,2972,3003.350098,2921.149902,2948.100098,2776.598145,3774549
25/02/21,2974,3029.899902,2968.449951,2995.300049,2821.051758,4224073
26/02/21,2960,2972.350098,2880,2894.300049,2725.927979,5553153
01/03/21,2926,2965,2901.800049,2924.199951,2754.088135,3265871
02/03/21,2960,3025,2948,3006.350098,2831.459717,3306469
03/03/21,3035,3064,2996.899902,3059.100098,2881.140869,3509857
04/03/21,3023,3081.449951,3016.050049,3049.699951,2872.287354,3916760
05/03/21,3016.100098,3063.199951,2996.600098,3008.050049,2833.060791,3203686
08/03/21,3016,3033,2996,3006.949951,2832.024414,2003125
09/03/21,3006.949951,3066.899902,2992.100098,3050.949951,2873.465088,1942397
10/03/21,3075,3093.199951,3060,3070.949951,2892.301514,3053778
12/03/21,3075,3117,3041.350098,3057.949951,2880.057617,2938317
15/03/21,3041,3099,3041,3066.149902,2887.780029,3097083
16/03/21,3060,3141,3060,3110.050049,2929.126953,4894756
17/03/21,3105,3155,3085.300049,3112.949951,2931.858154,3838390
18/03/21,3125.949951,3146.449951,2987.050049,3036.5,2859.855469,3656306
19/03/21,3030,3099,3005,3050.199951,2872.758545,5776626
22/03/21,3048.699951,3139.449951,3018.649902,3129.649902,2947.586426,2821646
23/03/21,3140,3169,3122.850098,3142.600098,2959.783203,3305973
24/03/21,3111.199951,3152.300049,3111.149902,3121.100098,2939.533691,2207104
25/03/21,3112.199951,3130.850098,3050,3064.850098,2886.556396,3179786
26/03/21,3090.649902,3118,3043.050049,3066.800049,2888.393066,3697370
30/03/21,3083,3188.449951,3060.899902,3158.550049,2974.80542,4694008
31/03/21,3155,3205,3132,3177.850098,2992.982666,3530069
01/04/21,3191.100098,3215,3145,3165,2980.879883,4285076
05/04/21,3171,3263,3151,3238.899902,3050.480713,5317862
06/04/21,3275,3275,3230,3264.699951,3074.780029,2291562
07/04/21,3259,3277.550049,3234.800049,3271.399902,3081.090332,2491268
08/04/21,3270,3335,3266.050049,3317.350098,3124.367432,2578118
09/04/21,3354,3354.350098,3308,3322.25,3128.982666,2911129
12/04/21,3322.25,3338.100098,3213.199951,3246.550049,3057.686523,3791828
13/04/21,3214,3214,3073.050049,3104.050049,2923.475342,8654596
15/04/21,3160.300049,3237.25,3087.449951,3218.949951,3031.691406,6062760
16/04/21,3229,3247,3182.600098,3195.149902,3009.276367,3224657
19/04/21,3169,3189,3135.100098,3161.800049,2977.866943,2679106
20/04/21,3225,3225.350098,3126.350098,3144.550049,2961.619629,3141893
22/04/21,3148,3148,3105.25,3118.800049,2937.367676,1988980
23/04/21,3105,3119,3091.050049,3109.5,2928.608398,1615309
26/04/21,3102.050049,3153,3088.050049,3100.800049,2920.415039,2490260
27/04/21,3106,3136.100098,3103,3132,2949.800049,1471417
28/04/21,3149.949951,3151,3112,3124.100098,2942.359375,1639037
29/04/21,3145.600098,3157.350098,3105.5,3115.25,2934.02417,1621395
30/04/21,3099,3132.050049,3020,3035.649902,2859.054932,3072305
03/05/21,3024.899902,3055,3004,3037,2860.326172,1545831
04/05/21,3062.800049,3090,3035,3049.75,2872.334961,1990777
05/05/21,3070,3099.399902,3052.399902,3095.699951,2915.611328,1939289
06/05/21,3105.5,3134,3074,3111.449951,2930.445313,1791671
07/05/21,3133,3159.850098,3111.800049,3132.899902,2950.647461,1912540
10/05/21,3145.949951,3164.199951,3125,3145.5,2962.514648,2137153
11/05/21,3125,3128.100098,3091.149902,3122.600098,2940.946777,2415625
12/05/21,3120,3120,3070.600098,3087.600098,2907.982422,1978558
14/05/21,3098.5,3098.5,3040,3051.5,2873.98291,2043935
17/05/21,3055,3075.199951,3036,3069.75,2891.171387,2890462
18/05/21,3100,3124,3078,3088.800049,2909.113037,2098538
19/05/21,3084,3118,3067.100098,3082,2902.708008,1986041
20/05/21,3067.100098,3088.800049,3052.100098,3060,2881.988037,2329027
21/05/21,3061,3088.199951,3055.100098,3080.5,2901.295654,1685566
24/05/21,3081.5,3105,3072,3081.5,2902.238037,1652260
25/05/21,3092,3128.25,3082.100098,3114,2947.193115,1841613
26/05/21,3120,3165,3103.800049,3158.5,2989.309082,1923753
27/05/21,3161.949951,3217.75,3161.800049,3180,3009.657959,5959785
28/05/21,3189.5,3198,3135.649902,3143.600098,2975.207764,1763701
31/05/21,3150,3170.350098,3128.600098,3159.149902,2989.924561,1652799
01/06/21,3168.600098,3169.949951,3132,3153,2984.10376,1377441
02/06/21,3150.850098,3159.449951,3115,3129.449951,2961.815674,2240078
03/06/21,3154.550049,3154.550049,3122.649902,3141.25,2972.983398,1281706
04/06/21,3128,3156.850098,3125,3143.75,2975.349609,1836060
07/06/21,3145,3190.449951,3133.600098,3183.199951,3012.686035,2559821
08/06/21,3198,3231,3187.199951,3200.149902,3028.72876,2574057
09/06/21,3202,3220,3186.199951,3200.25,3028.823242,1710925
10/06/21,3210,3224,3193,3216.800049,3044.486572,1874324
11/06/21,3211.550049,3309,3211,3273.800049,3098.433105,3452954
14/06/21,3279,3308.699951,3270.350098,3276.350098,3100.846924,1847360
15/06/21,3298,3298,3251.550049,3262.75,3087.975098,1304985
16/06/21,3262.100098,3294.699951,3253,3274.350098,3098.953613,1635552
17/06/21,3265.5,3336.050049,3260,3317.75,3140.029297,2273413
18/06/21,3350.899902,3358,3275,3297.300049,3120.674561,3380431
21/06/21,3265,3286,3251.699951,3273.100098,3097.770752,1130569
22/06/21,3304,3327.050049,3285,3301.199951,3124.365234,1708688
23/06/21,3329,3329,3256.399902,3261.399902,3086.697266,1467104
24/06/21,3284,3383,3278.5,3373.600098,3192.887451,4155204
25/06/21,3375.25,3399.649902,3350,3380.800049,3199.70166,2722861
28/06/21,3391.5,3391.5,3333,3336.75,3158.010986,1355238
29/06/21,3342,3366.300049,3326.5,3340.850098,3161.891846,1497322
30/06/21,3346,3382,3338.5,3345.75,3166.529541,1693146
01/07/21,3358,3362,3332.350098,3341.5,3162.506592,990310
02/07/21,3331,3339.699951,3295.199951,3325.449951,3147.316162,1682274
05/07/21,3342,3374,3302,3321,3143.104736,1972858
06/07/21,3313,3328,3256.100098,3262.300049,3087.549316,2159420
07/07/21,3275,3282.699951,3241.600098,3274.949951,3099.52124,2640710
08/07/21,3298,3298,3231.899902,3258.5,3083.952881,2485811
09/07/21,3250,3282,3201,3208.149902,3036.299805,6365067
12/07/21,3235,3236,3188.350098,3193.100098,3022.056152,1892226
13/07/21,3214,3214,3175,3187.550049,3016.803223,1809339
14/07/21,3187,3222,3185,3214.550049,3042.356934,2044279
15/07/21,3227.600098,3231.850098,3194,3202.949951,3037.993408,2232968
16/07/21,3213,3219.850098,3192,3194.800049,3030.263672,1256526
19/07/21,3180,3199.800049,3176,3184.600098,3020.589111,1597058
20/07/21,3184.600098,3215,3156.149902,3205.800049,3040.697021,1811945
22/07/21,3190,3224.949951,3190,3216.350098,3050.704102,2859334
23/07/21,3230,3241.550049,3206.649902,3212.850098,3047.384033,1776193
26/07/21,3200,3224.25,3190.850098,3197.550049,3032.87207,1259611
27/07/21,3200,3210,3161.149902,3182.949951,3019.023926,1121367
28/07/21,3188,3204.449951,3132.399902,3197.800049,3033.109131,1660654
29/07/21,3200.25,3225.449951,3190.300049,3195.800049,3031.212402,1731997
30/07/21,3219,3223.5,3162.350098,3167.449951,3004.322266,2999943
02/08/21,3180,3224.899902,3167,3219.399902,3053.59668,2608669
03/08/21,3229,3290,3218.949951,3284.899902,3115.723145,3804735
04/08/21,3300,3305.199951,3261.199951,3273.949951,3105.336914,2929598
05/08/21,3275,3315,3262.5,3283.949951,3114.822021,2534521
06/08/21,3272.550049,3324,3265,3309.800049,3139.341309,2292362
09/08/21,3323.899902,3337,3310,3322.699951,3151.576172,1510489
10/08/21,3315.600098,3349.899902,3315.600098,3333.899902,3162.199707,2040777
11/08/21,3350,3360,3327.100098,3344.199951,3171.969238,1929707
12/08/21,3326,3368,3326,3351.75,3179.130371,1310205
13/08/21,3360.75,3480,3357.5,3463.399902,3285.030273,4363584
16/08/21,3460,3494.350098,3436.5,3472.949951,3294.088623,2083489
17/08/21,3482.100098,3560.800049,3463,3553.050049,3370.062988,4336019
18/08/21,3573.850098,3595,3536.600098,3560.550049,3377.176758,2631309
20/08/21,3506,3575,3500,3559.5,3376.181152,2836148
23/08/21,3580,3673,3561.899902,3637.399902,3450.069336,3744176
24/08/21,3657,3667.350098,3594.399902,3613.199951,3427.115479,2511141
25/08/21,3610,3697.75,3607.050049,3659,3470.557129,2123263
26/08/21,3660,3687.600098,3647.899902,3671.850098,3482.745117,1902533
27/08/21,3666,3729.5,3651.100098,3720.149902,3528.557373,3944728
30/08/21,3715,3740.350098,3687.600098,3701.300049,3510.678223,2033114
31/08/21,3709.399902,3804.100098,3703.449951,3786.449951,3591.443115,3207480
01/09/21,3796,3816.699951,3707,3714.949951,3523.625,2643336
02/09/21,3734,3859.149902,3722,3836.75,3639.1521,3403717
03/09/21,3825,3856.899902,3804.550049,3842.050049,3644.179443,1746812
06/09/21,3849.699951,3877.600098,3814,3852,3653.616699,1723693
07/09/21,3864,3869.949951,3808.25,3815.899902,3619.376221,1585039
08/09/21,3810,3815,3756,3774.149902,3579.776611,4147175
09/09/21,3789.699951,3808.699951,3765,3791.399902,3596.137451,1441148
13/09/21,3767,3852.399902,3767,3845.350098,3647.309326,1691473
14/09/21,3849.949951,3896.5,3825,3885.899902,3685.77124,1991188
15/09/21,3882.100098,3980,3866,3954.550049,3750.885742,2461369
16/09/21,3930,3981.75,3892.100098,3903.300049,3702.274658,2946666
17/09/21,3920,3945,3805,3827.850098,3630.710938,6477148
20/09/21,3809,3871,3807.850098,3823.5,3626.584473,2002008
21/09/21,3858,3871.550049,3821.649902,3862.949951,3664.00293,1568129
22/09/21,3862.5,3896.850098,3852.449951,3862.149902,3663.244141,1744067
23/09/21,3870,3879,3835,3869.25,3669.978271,2003869
24/09/21,3890,3944.399902,3855,3871.300049,3671.92334,2320754
27/09/21,3900,3904,3802.899902,3836.949951,3639.342041,1673362
28/09/21,3850,3850,3751.25,3779.149902,3584.518799,2253075
29/09/21,3759.800049,3806,3722.149902,3791.899902,3596.611816,2489161
30/09/21,3805,3805,3750.100098,3775.550049,3581.10376,2252412
01/10/21,3781.75,3810,3725,3730.199951,3538.089844,1578374
04/10/21,3724.800049,3783.649902,3707.449951,3773.300049,3578.969971,1356860
05/10/21,3754,3840,3741.600098,3833.300049,3635.880127,1877966
06/10/21,3836,3857.449951,3795,3810.899902,3614.633545,1678154
07/10/21,3830,3899,3820.050049,3892.899902,3692.410645,1647233
08/10/21,3925,3989.899902,3900,3935.649902,3732.958984,2934339
11/10/21,3755,3757.5,3660,3685.600098,3495.786865,11845402
12/10/21,3706,3707,3630.600098,3652.850098,3464.723633,5752877
13/10/21,3650,3675.449951,3645,3655.199951,3466.952148,3545655
14/10/21,3625,3670,3608.199951,3611.449951,3432.028076,6442299
18/10/21,3603.449951,3652.699951,3601.449951,3647.149902,3465.954346,3590107
19/10/21,3669,3690.100098,3625.199951,3634.149902,3453.600342,3135441
20/10/21,3612,3630,3578.300049,3608.850098,3429.557373,2933693
21/10/21,3604.100098,3607.449951,3511.25,3532.5,3357.000488,4871211
22/10/21,3560,3561.600098,3485,3498.850098,3325.022461,2691670
25/10/21,3503,3514.550049,3450,3492.949951,3319.415283,2595594
26/10/21,3494.5,3529,3475,3482.600098,3309.579834,3878763
27/10/21,3483,3511.25,3483,3489.75,3316.374756,2510813
28/10/21,3518,3518,3415,3421.649902,3251.657715,2424942
29/10/21,3400.050049,3461,3385.949951,3397.75,3228.945068,3960501
01/11/21,3437.949951,3487,3412.949951,3476.399902,3303.687744,2020718
02/11/21,3494,3513.600098,3469.75,3484.199951,3311.100586,3087414
03/11/21,3504.199951,3519.899902,3466.050049,3492.25,3318.750244,1537639
04/11/21,3512.949951,3513.25,3505,3508.649902,3334.335205,328991
08/11/21,3548,3548,3481.199951,3502.75,3328.728516,2526082
09/11/21,3508,3535,3496,3505.699951,3331.531982,1782692
10/11/21,3498,3519.699951,3480.199951,3484.300049,3311.195557,1516489
11/11/21,3480,3510.050049,3436,3488.199951,3314.901611,1284514
12/11/21,3506,3534.149902,3485.699951,3526.050049,3350.871094,1747259
15/11/21,3528,3569.600098,3528,3553.300049,3376.767334,1809157
16/11/21,3569,3575.550049,3542,3556.399902,3379.712891,2013204
17/11/21,3550.600098,3562.850098,3506.399902,3521.899902,3346.927002,1632914
18/11/21,3515.149902,3520.850098,3451.600098,3475.699951,3303.022461,2136598
22/11/21,3478.399902,3515.949951,3440.300049,3458.399902,3286.581787,3167936
23/11/21,3445,3480.949951,3407.800049,3464.25,3292.141357,2153461
24/11/21,3472.199951,3493.050049,3424,3443.300049,3272.232422,2161746
25/11/21,3443.899902,3463,3434.050049,3445.899902,3274.703125,1849619
26/11/21,3425,3490,3411.899902,3446.850098,3275.605713,1941251
29/11/21,3447.149902,3529.350098,3406.449951,3502,3328.015869,2981745
30/11/21,3491,3563.75,3491,3529.149902,3353.816895,5588446
01/12/21,3535,3590,3535,3577.800049,3400.050049,2102118
02/12/21,3589.199951,3648,3574.100098,3642.899902,3461.915771,3152938
03/12/21,3646.449951,3665.949951,3630.850098,3640.449951,3459.587402,2486263
06/12/21,3640.449951,3658,3522,3536.399902,3360.706787,1849642
07/12/21,3562.5,3598,3524.300049,3584.5,3406.417236,1484458
08/12/21,3601,3646.449951,3601,3626.899902,3446.710205,1428660
09/12/21,3610,3634.75,3566,3601.75,3422.810303,1567957
10/12/21,3585,3642,3575.100098,3636.800049,3456.119141,1510718
13/12/21,3650,3662,3601.699951,3609.649902,3430.317627,1883864
14/12/21,3605,3635,3576.699951,3623.800049,3443.764648,1747007
15/12/21,3620,3623,3558.149902,3570.350098,3392.970459,1603233
16/12/21,3582,3608.449951,3570,3581.600098,3403.661621,2072320
17/12/21,3602.5,3651.350098,3573.699951,3584.350098,3406.274414,4333992
20/12/21,3589,3606,3510.149902,3556.899902,3380.188477,2312310
21/12/21,3582.649902,3641.199951,3566.399902,3608.300049,3429.034912,2340989
22/12/21,3624,3636.800049,3606.25,3630.75,3450.369629,1224328
23/12/21,3648,3670.5,3630,3662.699951,3480.731934,1792861
24/12/21,3685,3705,3644.800049,3670.899902,3488.524414,2209923
27/12/21,3671,3700,3653.100098,3696.100098,3512.4729,1534135
28/12/21,3710,3725,3693.850098,3706.550049,3522.40332,1456218
29/12/21,3692.25,3719.949951,3685,3694.699951,3511.142578,1456923
30/12/21,3681.350098,3740,3680,3733.75,3548.252441,1966475
31/12/21,3742.800049,3760,3731.300049,3738.350098,3552.624023,1207141
03/01/22,3750,3830,3745,3817.75,3628.079102,2346158
04/01/22,3831.100098,3889.149902,3811.699951,3884.75,3691.750488,2488606
05/01/22,3865,3870,3812.399902,3860.949951,3669.132568,1733031
06/01/22,3812,3835,3772,3807.449951,3618.290283,1810293
07/01/22,3820,3864.899902,3796.399902,3853.5,3662.052734,2460591
10/01/22,3978,3978,3861,3879.850098,3687.093994,3937092
11/01/22,3856,3925,3856,3915.899902,3721.352539,1906106
12/01/22,3925,3929,3836.550049,3859.899902,3668.13501,3203744
13/01/22,3918,3923,3857,3897.899902,3704.24707,6684507
14/01/22,3877.850098,3977,3860.050049,3968.149902,3771.006836,3348123
17/01/22,3992.699951,4043,3962.300049,4019.149902,3819.4729,3442604
18/01/22,4033.949951,4041.699951,3980,3990.600098,3792.341797,2389041
19/01/22,4012,4012,3910.5,3914.649902,3726.702148,3102539
20/01/22,3910,3920,3811,3826.550049,3642.831787,6176776
21/01/22,3807,3851.550049,3771.100098,3833.5,3649.448242,3112358
24/01/22,3840,3849.649902,3740.100098,3771.350098,3590.281738,3258414
25/01/22,3769.5,3809.399902,3722.199951,3769.899902,3588.901367,3330501
27/01/22,3731,3733.399902,3625.100098,3649.25,3474.044189,5718297
28/01/22,3646,3729.800049,3646,3690.050049,3512.885498,3143862
31/01/22,3749,3758,3721.399902,3736.25,3556.866699,2739393
01/02/22,3770,3808,3736.399902,3800.649902,3618.175293,2105169
02/02/22,3827.899902,3864,3800.649902,3856.199951,3671.058105,1984212
03/02/22,3851,3882.5,3816.050049,3824.600098,3640.975342,1960538
04/02/22,3815.300049,3824.699951,3769,3814.899902,3631.740967,2307366
07/02/22,3791,3831.800049,3756.149902,3779,3597.564941,1919149
08/02/22,3791.550049,3799.699951,3721,3743.449951,3563.721436,2946443
09/02/22,3750,3777.949951,3746.100098,3760.550049,3580.000244,1638721
10/02/22,3789.800049,3789.800049,3758,3770.350098,3589.330078,2112459
11/02/22,3752.5,3752.5,3690,3694.949951,3517.549805,3851488
14/02/22,3724,3793.25,3710,3733.75,3554.487305,5951745
15/02/22,3786,3835,3748,3817.800049,3634.501709,3931683
16/02/22,3844,3854.100098,3806,3813.100098,3630.027588,3256906
17/02/22,3825,3835,3779,3784.199951,3602.515137,3134372
18/02/22,3769,3815.949951,3757.600098,3793.899902,3611.749023,3688883
21/02/22,3810,3827.800049,3705.550049,3719.399902,3540.826172,7465922
22/02/22,3650,3667.899902,3570,3586.399902,3414.21167,5408531
23/02/22,3611,3622.899902,3555.649902,3563.800049,3392.696533,2426203
24/02/22,3474,3483.850098,3391.100098,3401.649902,3238.331787,5039136
25/02/22,3468,3530,3462,3520.75,3351.713623,2549723
28/02/22,3490,3563.75,3455.899902,3554.199951,3383.557861,3288942
02/03/22,3552.5,3571.949951,3506,3546.149902,3375.894043,2761341
03/03/22,3562.850098,3578.600098,3530.100098,3544.399902,3374.228027,1928039
04/03/22,3501.5,3561.199951,3487.050049,3524.350098,3355.140869,2370257
07/03/22,3450,3548,3431.550049,3484.899902,3317.584961,3054130
08/03/22,3460,3609,3460,3599.949951,3427.111084,3300992
09/03/22,3605,3654,3597.050049,3632.600098,3458.193115,2719654
10/03/22,3684,3684,3615,3620.949951,3447.102783,2005441
11/03/22,3603.25,3639.850098,3592.850098,3599.149902,3426.349854,1623423
14/03/22,3580,3648.350098,3580,3643,3468.094238,1765688
15/03/22,3659,3659,3585.399902,3593.899902,3421.351563,3651133
16/03/22,3640.5,3668,3616.25,3655.899902,3480.374268,3090475
17/03/22,3696.600098,3710,3660.300049,3672.75,3496.415771,3600452
21/03/22,3696,3713.949951,3615,3626.699951,3452.576416,2413831
22/03/22,3640,3711,3625,3700.949951,3523.261963,2907611
23/03/22,3708,3729.800049,3690,3712.399902,3534.162354,1596195
24/03/22,3700,3758.199951,3695,3749.850098,3569.814209,1879046
25/03/22,3759.899902,3779.5,3672,3707.449951,3529.449951,1690133
28/03/22,3695,3713,3661.199951,3707.699951,3529.687744,1760990
29/03/22,3694.75,3722,3691,3705.350098,3527.450684,2689063
30/03/22,3738,3738,3706.199951,3731.550049,3552.392822,1583455
31/03/22,3740,3754.649902,3720.199951,3739.949951,3560.389893,2168110
01/04/22,3748,3763,3728.050049,3758.75,3578.286621,1387014
04/04/22,3762,3780,3737.100098,3770.350098,3589.330078,1472994
05/04/22,3772,3835.600098,3772,3814.800049,3631.645996,2314947
06/04/22,3809.300049,3809.300049,3731.149902,3755.350098,3575.050049,2051729
07/04/22,3745.5,3745.5,3679,3684.149902,3507.268555,2494829
08/04/22,3690,3705,3642.5,3685.649902,3508.696533,2296773
11/04/22,3690,3712.350098,3656.100098,3696.399902,3518.93042,2291660
12/04/22,3683,3739,3648.350098,3691.100098,3513.884766,4483476
13/04/22,3707,3709.850098,3655.550049,3661.949951,3486.134521,1621672
18/04/22,3610,3610,3522.5,3528.050049,3358.663086,3820792
19/04/22,3550,3563.550049,3439.149902,3471.899902,3305.20874,3170014
20/04/22,3500,3569.149902,3480,3556.800049,3386.032715,2640370
21/04/22,3580,3644,3567.399902,3628.649902,3454.433105,2280996
22/04/22,3581.100098,3617,3571.5,3612.550049,3439.106445,1581465
25/04/22,3558,3584,3533.100098,3548.199951,3377.845459,1960694
26/04/22,3575.149902,3587.899902,3518.149902,3546.300049,3376.036865,1943469
27/04/22,3546,3568.449951,3506.300049,3561.199951,3390.22168,1727648
28/04/22,3588,3604.399902,3538.050049,3584.300049,3412.212402,1703660
29/04/22,3597,3623.25,3536.850098,3546.699951,3376.41748,2051115
02/05/22,3519.899902,3547.949951,3492.75,3542.399902,3372.323975,1324161
04/05/22,3538.5,3545.449951,3465.300049,3479.75,3312.682129,2305825
05/05/22,3512.100098,3533,3485.350098,3513.399902,3344.716309,1612262
06/05/22,3459,3474.5,3424.5,3432.600098,3267.795898,2010812
09/05/22,3398,3456,3346.850098,3445.100098,3279.695801,2481830
10/05/22,3434,3464.800049,3422,3438.75,3273.650879,1622685
11/05/22,3435,3448.449951,3382.149902,3412,3248.185059,1841769
12/05/22,3378,3449.699951,3350.100098,3408.649902,3244.995605,2807195
13/05/22,3435,3439.899902,3382.149902,3414.899902,3250.945313,2187823
16/05/22,3415,3430,3366.600098,3376.800049,3214.675049,1195813
17/05/22,3370,3467,3350.399902,3451.600098,3285.883545,1754076
18/05/22,3465,3495,3443.050049,3448.800049,3283.218018,1866781
19/05/22,3397,3405,3230,3261.949951,3105.338867,4642963
20/05/22,3310,3313.899902,3270.050049,3293,3134.898438,3065125
23/05/22,3304.800049,3338.899902,3267,3321.75,3162.267578,2293690
